Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,PPFST Crowd
US National,2 wk ahead,Bin,percent,12.2,12.3,0.00033294
US National,2 wk ahead,Bin,percent,12.3,12.4,0.00033294
US National,2 wk ahead,Bin,percent,12.4,12.5,0.00033294
US National,2 wk ahead,Bin,percent,12.5,12.6,0.00033294
US National,2 wk ahead,Bin,percent,12.6,12.7,0.000355223
US National,2 wk ahead,Bin,percent,12.7,12.8,0.000359977
US National,2 wk ahead,Bin,percent,12.8,12.9,0.000359977
US National,2 wk ahead,Bin,percent,12.9,13,0.000359977
US National,2 wk ahead,Bin,percent,13,100,0.000359977
US National,3 wk ahead,Point,percent,NA,NA,4.9379335
US National,3 wk ahead,Bin,percent,0,0.1,0.000429926
US National,3 wk ahead,Bin,percent,0.1,0.2,0.000429996
US National,3 wk ahead,Bin,percent,0.2,0.3,0.000430088
US National,3 wk ahead,Bin,percent,0.3,0.4,0.00043021
US National,3 wk ahead,Bin,percent,0.4,0.5,0.000430374
US National,3 wk ahead,Bin,percent,0.5,0.6,0.000430591
US National,3 wk ahead,Bin,percent,0.6,0.7,0.000430882
US National,3 wk ahead,Bin,percent,0.7,0.8,0.000431271
US National,3 wk ahead,Bin,percent,0.8,0.9,0.000431793
US National,3 wk ahead,Bin,percent,0.9,1,0.000432491
US National,3 wk ahead,Bin,percent,1,1.1,0.000457483
US National,3 wk ahead,Bin,percent,1.1,1.2,0.000469295
US National,3 wk ahead,Bin,percent,1.2,1.3,0.000470988
US National,3 wk ahead,Bin,percent,1.3,1.4,0.000473266
US National,3 wk ahead,Bin,percent,1.4,1.5,0.000516461
US National,3 wk ahead,Bin,percent,1.5,1.6,0.000570003
US National,3 wk ahead,Bin,percent,1.6,1.7,0.000650327
US National,3 wk ahead,Bin,percent,1.7,1.8,0.000739194
US National,3 wk ahead,Bin,percent,1.8,1.9,0.00113558
US National,3 wk ahead,Bin,percent,1.9,2,0.001356292
US National,3 wk ahead,Bin,percent,2,2.1,0.001756341
US National,3 wk ahead,Bin,percent,2.1,2.2,0.001959349
US National,3 wk ahead,Bin,percent,2.2,2.3,0.002310879
US National,3 wk ahead,Bin,percent,2.3,2.4,0.002487686
US National,3 wk ahead,Bin,percent,2.4,2.5,0.002328493
US National,3 wk ahead,Bin,percent,2.5,2.6,0.00290461
US National,3 wk ahead,Bin,percent,2.6,2.7,0.003112702
US National,3 wk ahead,Bin,percent,2.7,2.8,0.00350932
US National,3 wk ahead,Bin,percent,2.8,2.9,0.003766937
US National,3 wk ahead,Bin,percent,2.9,3,0.00474346
US National,3 wk ahead,Bin,percent,3,3.1,0.004944295
US National,3 wk ahead,Bin,percent,3.1,3.2,0.005806851
US National,3 wk ahead,Bin,percent,3.2,3.3,0.007015537
US National,3 wk ahead,Bin,percent,3.3,3.4,0.006656791
US National,3 wk ahead,Bin,percent,3.4,3.5,0.009508958
US National,3 wk ahead,Bin,percent,3.5,3.6,0.008450948
US National,3 wk ahead,Bin,percent,3.6,3.7,0.01113908
US National,3 wk ahead,Bin,percent,3.7,3.8,0.013870767
US National,3 wk ahead,Bin,percent,3.8,3.9,0.016066044
US National,3 wk ahead,Bin,percent,3.9,4,0.018898301
US National,3 wk ahead,Bin,percent,4,4.1,0.019877415
US National,3 wk ahead,Bin,percent,4.1,4.2,0.022714729
US National,3 wk ahead,Bin,percent,4.2,4.3,0.026577063
US National,3 wk ahead,Bin,percent,4.3,4.4,0.028119815
US National,3 wk ahead,Bin,percent,4.4,4.5,0.033296232
US National,3 wk ahead,Bin,percent,4.5,4.6,0.032864368
US National,3 wk ahead,Bin,percent,4.6,4.7,0.036323529
US National,3 wk ahead,Bin,percent,4.7,4.8,0.038974563
US National,3 wk ahead,Bin,percent,4.8,4.9,0.041982602
US National,3 wk ahead,Bin,percent,4.9,5,0.044673912
US National,3 wk ahead,Bin,percent,5,5.1,0.042736705
US National,3 wk ahead,Bin,percent,5.1,5.2,0.044579114
US National,3 wk ahead,Bin,percent,5.2,5.3,0.042987867
US National,3 wk ahead,Bin,percent,5.3,5.4,0.043661606
US National,3 wk ahead,Bin,percent,5.4,5.5,0.040508438
US National,3 wk ahead,Bin,percent,5.5,5.6,0.039455279
US National,3 wk ahead,Bin,percent,5.6,5.7,0.038521469
US National,3 wk ahead,Bin,percent,5.7,5.8,0.034002882
US National,3 wk ahead,Bin,percent,5.8,5.9,0.029824783
US National,3 wk ahead,Bin,percent,5.9,6,0.027301085
US National,3 wk ahead,Bin,percent,6,6.1,0.021871497
US National,3 wk ahead,Bin,percent,6.1,6.2,0.018420669
US National,3 wk ahead,Bin,percent,6.2,6.3,0.015579062
US National,3 wk ahead,Bin,percent,6.3,6.4,0.013738473
US National,3 wk ahead,Bin,percent,6.4,6.5,0.010351388
US National,3 wk ahead,Bin,percent,6.5,6.6,0.00798883
US National,3 wk ahead,Bin,percent,6.6,6.7,0.006345588
US National,3 wk ahead,Bin,percent,6.7,6.8,0.0053711
US National,3 wk ahead,Bin,percent,6.8,6.9,0.004748337
US National,3 wk ahead,Bin,percent,6.9,7,0.003382638
US National,3 wk ahead,Bin,percent,7,7.1,0.003308932
US National,3 wk ahead,Bin,percent,7.1,7.2,0.002359493
US National,3 wk ahead,Bin,percent,7.2,7.3,0.002079023
US National,3 wk ahead,Bin,percent,7.3,7.4,0.001453832
US National,3 wk ahead,Bin,percent,7.4,7.5,0.001389045
US National,3 wk ahead,Bin,percent,7.5,7.6,0.001204958
US National,3 wk ahead,Bin,percent,7.6,7.7,0.001114225
US National,3 wk ahead,Bin,percent,7.7,7.8,0.000946167
US National,3 wk ahead,Bin,percent,7.8,7.9,0.000708489
US National,3 wk ahead,Bin,percent,7.9,8,0.000752074
US National,3 wk ahead,Bin,percent,8,8.1,0.000674865
US National,3 wk ahead,Bin,percent,8.1,8.2,0.00089707
US National,3 wk ahead,Bin,percent,8.2,8.3,0.000741447
US National,3 wk ahead,Bin,percent,8.3,8.4,0.000943915
US National,3 wk ahead,Bin,percent,8.4,8.5,0.000633038
US National,3 wk ahead,Bin,percent,8.5,8.6,0.000582672
US National,3 wk ahead,Bin,percent,8.6,8.7,0.000810898
US National,3 wk ahead,Bin,percent,8.7,8.8,0.00058623
US National,3 wk ahead,Bin,percent,8.8,8.9,0.000539263
US National,3 wk ahead,Bin,percent,8.9,9,0.000558881
US National,3 wk ahead,Bin,percent,9,9.1,0.000480247
US National,3 wk ahead,Bin,percent,9.1,9.2,0.000479251
US National,3 wk ahead,Bin,percent,9.2,9.3,0.000504028
US National,3 wk ahead,Bin,percent,9.3,9.4,0.000513285
US National,3 wk ahead,Bin,percent,9.4,9.5,0.000490806
US National,3 wk ahead,Bin,percent,9.5,9.6,0.000452573
US National,3 wk ahead,Bin,percent,9.6,9.7,0.000452342
US National,3 wk ahead,Bin,percent,9.7,9.8,0.000452169
US National,3 wk ahead,Bin,percent,9.8,9.9,0.000452039
US National,3 wk ahead,Bin,percent,9.9,10,0.000451942
US National,3 wk ahead,Bin,percent,10,10.1,0.000485398
US National,3 wk ahead,Bin,percent,10.1,10.2,0.000486909
US National,3 wk ahead,Bin,percent,10.2,10.3,0.000486867
US National,3 wk ahead,Bin,percent,10.3,10.4,0.000435757
US National,3 wk ahead,Bin,percent,10.4,10.5,0.000428754
US National,3 wk ahead,Bin,percent,10.5,10.6,0.000428736
US National,3 wk ahead,Bin,percent,10.6,10.7,0.000428722
US National,3 wk ahead,Bin,percent,10.7,10.8,0.000428711
US National,3 wk ahead,Bin,percent,10.8,10.9,0.000428703
US National,3 wk ahead,Bin,percent,10.9,11,0.000428697
US National,3 wk ahead,Bin,percent,11,11.1,0.000428692
US National,3 wk ahead,Bin,percent,11.1,11.2,0.000428688
US National,3 wk ahead,Bin,percent,11.2,11.3,0.000428685
US National,3 wk ahead,Bin,percent,11.3,11.4,0.00042878
US National,3 wk ahead,Bin,percent,11.4,11.5,0.000429506
US National,3 wk ahead,Bin,percent,11.5,11.6,0.000429504
US National,3 wk ahead,Bin,percent,11.6,11.7,0.000429503
US National,3 wk ahead,Bin,percent,11.7,11.8,0.000429502
US National,3 wk ahead,Bin,percent,11.8,11.9,0.000429502
US National,3 wk ahead,Bin,percent,11.9,12,0.000429501
US National,3 wk ahead,Bin,percent,12,12.1,0.000429501
US National,3 wk ahead,Bin,percent,12.1,12.2,0.000429501
US National,3 wk ahead,Bin,percent,12.2,12.3,0.0004295
US National,3 wk ahead,Bin,percent,12.3,12.4,0.0004295
US National,3 wk ahead,Bin,percent,12.4,12.5,0.000448072
US National,3 wk ahead,Bin,percent,12.5,12.6,0.000455169
US National,3 wk ahead,Bin,percent,12.6,12.7,0.000455169
US National,3 wk ahead,Bin,percent,12.7,12.8,0.000455169
US National,3 wk ahead,Bin,percent,12.8,12.9,0.000455169
US National,3 wk ahead,Bin,percent,12.9,13,0.000523141
US National,3 wk ahead,Bin,percent,13,100,0.000552891
US National,4 wk ahead,Point,percent,NA,NA,5.84395
US National,4 wk ahead,Bin,percent,0,0.1,0.000543989
US National,4 wk ahead,Bin,percent,0.1,0.2,0.000544058
US National,4 wk ahead,Bin,percent,0.2,0.3,0.000544146
US National,4 wk ahead,Bin,percent,0.3,0.4,0.000544256
US National,4 wk ahead,Bin,percent,0.4,0.5,0.000544396
US National,4 wk ahead,Bin,percent,0.5,0.6,0.000544574
US National,4 wk ahead,Bin,percent,0.6,0.7,0.000544799
US National,4 wk ahead,Bin,percent,0.7,0.8,0.000545085
US National,4 wk ahead,Bin,percent,0.8,0.9,0.000545448
US National,4 wk ahead,Bin,percent,0.9,1,0.000545909
US National,4 wk ahead,Bin,percent,1,1.1,0.000546496
US National,4 wk ahead,Bin,percent,1.1,1.2,0.000547244
US National,4 wk ahead,Bin,percent,1.2,1.3,0.000548196
US National,4 wk ahead,Bin,percent,1.3,1.4,0.000549408
US National,4 wk ahead,Bin,percent,1.4,1.5,0.000550954
US National,4 wk ahead,Bin,percent,1.5,1.6,0.000552923
US National,4 wk ahead,Bin,percent,1.6,1.7,0.000555433
US National,4 wk ahead,Bin,percent,1.7,1.8,0.000558631
US National,4 wk ahead,Bin,percent,1.8,1.9,0.000562705
US National,4 wk ahead,Bin,percent,1.9,2,0.000567891
US National,4 wk ahead,Bin,percent,2,2.1,0.000574489
US National,4 wk ahead,Bin,percent,2.1,2.2,0.000737466
US National,4 wk ahead,Bin,percent,2.2,2.3,0.000593524
US National,4 wk ahead,Bin,percent,2.3,2.4,0.001070798
US National,4 wk ahead,Bin,percent,2.4,2.5,0.000624119
US National,4 wk ahead,Bin,percent,2.5,2.6,0.001109493
US National,4 wk ahead,Bin,percent,2.6,2.7,0.000827551
US National,4 wk ahead,Bin,percent,2.7,2.8,0.000861818
US National,4 wk ahead,Bin,percent,2.8,2.9,0.001368582
US National,4 wk ahead,Bin,percent,2.9,3,0.001422353
US National,4 wk ahead,Bin,percent,3,3.1,0.001180196
US National,4 wk ahead,Bin,percent,3.1,3.2,0.001881788
US National,4 wk ahead,Bin,percent,3.2,3.3,0.001984705
US National,4 wk ahead,Bin,percent,3.3,3.4,0.003038927
US National,4 wk ahead,Bin,percent,3.4,3.5,0.004739967
US National,4 wk ahead,Bin,percent,3.5,3.6,0.0047743
US National,4 wk ahead,Bin,percent,3.6,3.7,0.005930536
US National,4 wk ahead,Bin,percent,3.7,3.8,0.007596863
US National,4 wk ahead,Bin,percent,3.8,3.9,0.009780304
US National,4 wk ahead,Bin,percent,3.9,4,0.011560629
US National,4 wk ahead,Bin,percent,4,4.1,0.011708467
US National,4 wk ahead,Bin,percent,4.1,4.2,0.011776773
US National,4 wk ahead,Bin,percent,4.2,4.3,0.01409071
US National,4 wk ahead,Bin,percent,4.3,4.4,0.014635925
US National,4 wk ahead,Bin,percent,4.4,4.5,0.017589498
US National,4 wk ahead,Bin,percent,4.5,4.6,0.019705585
US National,4 wk ahead,Bin,percent,4.6,4.7,0.017116754
US National,4 wk ahead,Bin,percent,4.7,4.8,0.022647544
US National,4 wk ahead,Bin,percent,4.8,4.9,0.02469274
US National,4 wk ahead,Bin,percent,4.9,5,0.02292756
US National,4 wk ahead,Bin,percent,5,5.1,0.025679524
US National,4 wk ahead,Bin,percent,5.1,5.2,0.029677278
US National,4 wk ahead,Bin,percent,5.2,5.3,0.028244523
US National,4 wk ahead,Bin,percent,5.3,5.4,0.029233562
US National,4 wk ahead,Bin,percent,5.4,5.5,0.030292086
US National,4 wk ahead,Bin,percent,5.5,5.6,0.032159638
US National,4 wk ahead,Bin,percent,5.6,5.7,0.032640388
US National,4 wk ahead,Bin,percent,5.7,5.8,0.034952912
US National,4 wk ahead,Bin,percent,5.8,5.9,0.031654477
US National,4 wk ahead,Bin,percent,5.9,6,0.033705611
US National,4 wk ahead,Bin,percent,6,6.1,0.033060129
US National,4 wk ahead,Bin,percent,6.1,6.2,0.029564476
US National,4 wk ahead,Bin,percent,6.2,6.3,0.029102562
US National,4 wk ahead,Bin,percent,6.3,6.4,0.030454881
US National,4 wk ahead,Bin,percent,6.4,6.5,0.028852951
US National,4 wk ahead,Bin,percent,6.5,6.6,0.026953722
US National,4 wk ahead,Bin,percent,6.6,6.7,0.023861824
US National,4 wk ahead,Bin,percent,6.7,6.8,0.025176116
US National,4 wk ahead,Bin,percent,6.8,6.9,0.02103597
US National,4 wk ahead,Bin,percent,6.9,7,0.01920217
US National,4 wk ahead,Bin,percent,7,7.1,0.016456313
US National,4 wk ahead,Bin,percent,7.1,7.2,0.015450329
US National,4 wk ahead,Bin,percent,7.2,7.3,0.013575415
US National,4 wk ahead,Bin,percent,7.3,7.4,0.012546514
US National,4 wk ahead,Bin,percent,7.4,7.5,0.011755053
US National,4 wk ahead,Bin,percent,7.5,7.6,0.010588196
US National,4 wk ahead,Bin,percent,7.6,7.7,0.008583987
US National,4 wk ahead,Bin,percent,7.7,7.8,0.007441679
US National,4 wk ahead,Bin,percent,7.8,7.9,0.00545713
US National,4 wk ahead,Bin,percent,7.9,8,0.006335149
US National,4 wk ahead,Bin,percent,8,8.1,0.005276889
US National,4 wk ahead,Bin,percent,8.1,8.2,0.004748649
US National,4 wk ahead,Bin,percent,8.2,8.3,0.004588463
US National,4 wk ahead,Bin,percent,8.3,8.4,0.003706928
US National,4 wk ahead,Bin,percent,8.4,8.5,0.002715487
US National,4 wk ahead,Bin,percent,8.5,8.6,0.003153629
US National,4 wk ahead,Bin,percent,8.6,8.7,0.002696668
US National,4 wk ahead,Bin,percent,8.7,8.8,0.003039922
US National,4 wk ahead,Bin,percent,8.8,8.9,0.001859983
US National,4 wk ahead,Bin,percent,8.9,9,0.002399338
US National,4 wk ahead,Bin,percent,9,9.1,0.001408227
US National,4 wk ahead,Bin,percent,9.1,9.2,0.001202683
US National,4 wk ahead,Bin,percent,9.2,9.3,0.001471159
US National,4 wk ahead,Bin,percent,9.3,9.4,0.001747918
US National,4 wk ahead,Bin,percent,9.4,9.5,0.001103795
US National,4 wk ahead,Bin,percent,9.5,9.6,0.00108338
US National,4 wk ahead,Bin,percent,9.6,9.7,0.001067232
US National,4 wk ahead,Bin,percent,9.7,9.8,0.001209074
US National,4 wk ahead,Bin,percent,9.8,9.9,0.001199022
US National,4 wk ahead,Bin,percent,9.9,10,0.001036517
US National,4 wk ahead,Bin,percent,10,10.1,0.00072111
US National,4 wk ahead,Bin,percent,10.1,10.2,0.0010254
US National,4 wk ahead,Bin,percent,10.2,10.3,0.000866967
US National,4 wk ahead,Bin,percent,10.3,10.4,0.000863951
US National,4 wk ahead,Bin,percent,10.4,10.5,0.000861584
US National,4 wk ahead,Bin,percent,10.5,10.6,0.000705136
US National,4 wk ahead,Bin,percent,10.6,10.7,0.000549087
US National,4 wk ahead,Bin,percent,10.7,10.8,0.000547944
US National,4 wk ahead,Bin,percent,10.8,10.9,0.000547046
US National,4 wk ahead,Bin,percent,10.9,11,0.000546341
US National,4 wk ahead,Bin,percent,11,11.1,0.000700378
US National,4 wk ahead,Bin,percent,11.1,11.2,0.000545352
US National,4 wk ahead,Bin,percent,11.2,11.3,0.0006996
US National,4 wk ahead,Bin,percent,11.3,11.4,0.000544739
US National,4 wk ahead,Bin,percent,11.4,11.5,0.000699118
US National,4 wk ahead,Bin,percent,11.5,11.6,0.000853541
US National,4 wk ahead,Bin,percent,11.6,11.7,0.000544227
US National,4 wk ahead,Bin,percent,11.7,11.8,0.000698714
US National,4 wk ahead,Bin,percent,11.8,11.9,0.00054404
US National,4 wk ahead,Bin,percent,11.9,12,0.000543975
US National,4 wk ahead,Bin,percent,12,12.1,0.000543923
US National,4 wk ahead,Bin,percent,12.1,12.2,0.000698473
US National,4 wk ahead,Bin,percent,12.2,12.3,0.000543849
US National,4 wk ahead,Bin,percent,12.3,12.4,0.000698414
US National,4 wk ahead,Bin,percent,12.4,12.5,0.000543802
US National,4 wk ahead,Bin,percent,12.5,12.6,0.000543785
US National,4 wk ahead,Bin,percent,12.6,12.7,0.000543772
US National,4 wk ahead,Bin,percent,12.7,12.8,0.000543762
US National,4 wk ahead,Bin,percent,12.8,12.9,0.000543753
US National,4 wk ahead,Bin,percent,12.9,13,0.000543746
US National,4 wk ahead,Bin,percent,13,100,0.000698435
HHS Region 1,Season onset,Point,week,NA,NA,49.714214
HHS Region 1,Season onset,Bin,week,40,41,0.001117256
HHS Region 1,Season onset,Bin,week,41,42,0.001163013
HHS Region 1,Season onset,Bin,week,42,43,0.001163013
HHS Region 1,Season onset,Bin,week,43,44,0.001170506
HHS Region 1,Season onset,Bin,week,44,45,0.001226698
HHS Region 1,Season onset,Bin,week,45,46,0.00139929
HHS Region 1,Season onset,Bin,week,46,47,0.001696041
HHS Region 1,Season onset,Bin,week,47,48,0.070724663
HHS Region 1,Season onset,Bin,week,48,49,0.238466688
HHS Region 1,Season onset,Bin,week,49,50,0.289985562
HHS Region 1,Season onset,Bin,week,50,51,0.174212541
HHS Region 1,Season onset,Bin,week,51,52,0.073871851
HHS Region 1,Season onset,Bin,week,52,53,0.02741315
HHS Region 1,Season onset,Bin,week,1,2,0.00679409
HHS Region 1,Season onset,Bin,week,2,3,0.008419601
HHS Region 1,Season onset,Bin,week,3,4,0.013584467
HHS Region 1,Season onset,Bin,week,4,5,0.011686428
HHS Region 1,Season onset,Bin,week,5,6,0.009807516
HHS Region 1,Season onset,Bin,week,6,7,0.009018795
HHS Region 1,Season onset,Bin,week,7,8,0.004194779
HHS Region 1,Season onset,Bin,week,8,9,0.002246149
HHS Region 1,Season onset,Bin,week,9,10,0.002031832
HHS Region 1,Season onset,Bin,week,10,11,0.001774039
HHS Region 1,Season onset,Bin,week,11,12,0.002008054
HHS Region 1,Season onset,Bin,week,12,13,0.001770876
HHS Region 1,Season onset,Bin,week,13,14,0.001079963
HHS Region 1,Season onset,Bin,week,14,15,0.000989528
HHS Region 1,Season onset,Bin,week,15,16,0.000942093
HHS Region 1,Season onset,Bin,week,16,17,0.000874318
HHS Region 1,Season onset,Bin,week,17,18,0.000846161
HHS Region 1,Season onset,Bin,week,18,19,0.000752004
HHS Region 1,Season onset,Bin,week,19,20,0.000752004
HHS Region 1,Season onset,Bin,week,20,21,0.000752004
HHS Region 1,Season onset,Bin,week,none,none,0.036065027
HHS Region 1,Season peak week,Point,week,NA,NA,3.92587975
HHS Region 1,Season peak week,Bin,week,40,41,0.001970985
HHS Region 1,Season peak week,Bin,week,41,42,0.001987884
HHS Region 1,Season peak week,Bin,week,42,43,0.002080664
HHS Region 1,Season peak week,Bin,week,43,44,0.002336533
HHS Region 1,Season peak week,Bin,week,44,45,0.002365263
HHS Region 1,Season peak week,Bin,week,45,46,0.002243243
HHS Region 1,Season peak week,Bin,week,46,47,0.002375486
HHS Region 1,Season peak week,Bin,week,47,48,0.002584919
HHS Region 1,Season peak week,Bin,week,48,49,0.008149852
HHS Region 1,Season peak week,Bin,week,49,50,0.007210376
HHS Region 1,Season peak week,Bin,week,50,51,0.014149854
HHS Region 1,Season peak week,Bin,week,51,52,0.031680006
HHS Region 1,Season peak week,Bin,week,52,53,0.073935179
HHS Region 1,Season peak week,Bin,week,1,2,0.05825542
HHS Region 1,Season peak week,Bin,week,2,3,0.07136745
HHS Region 1,Season peak week,Bin,week,3,4,0.102647725
HHS Region 1,Season peak week,Bin,week,4,5,0.126554919
HHS Region 1,Season peak week,Bin,week,5,6,0.133251464
HHS Region 1,Season peak week,Bin,week,6,7,0.129208871
HHS Region 1,Season peak week,Bin,week,7,8,0.085741383
HHS Region 1,Season peak week,Bin,week,8,9,0.052505977
HHS Region 1,Season peak week,Bin,week,9,10,0.025655502
HHS Region 1,Season peak week,Bin,week,10,11,0.015123606
HHS Region 1,Season peak week,Bin,week,11,12,0.009875709
HHS Region 1,Season peak week,Bin,week,12,13,0.006389755
HHS Region 1,Season peak week,Bin,week,13,14,0.006321466
HHS Region 1,Season peak week,Bin,week,14,15,0.005926753
HHS Region 1,Season peak week,Bin,week,15,16,0.00439622
